project_name,observation_type,observation_type_other,observation_details,classification,risk_rating,close_out_details,status,inspected_by,created_at,updated_at,source_report_group,source_created_by,source_modified_by
P05,Tools and Machines,,Drilling machine found without plug which is not suitable for the task,Unsafe Condition,High,"Damaged tool removed from site to store for rectification, and replaced with adequate tool",Closed,15001,2025-11-28 10:30:47,2025-11-28 10:30:48,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Fall Protection,,"
Found a manhole without cover 
",Unsafe Condition,Medium,Manhole covered properly,Closed,25948,2025-11-28 10:31:45,2025-11-28 10:31:47,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Fall Protection,,"
A deep manhole was found without proper barricading, posing a significant fall hazard 
",Unsafe Condition,Medium,The area has been barricaded using safety cones and chains to prevent access and ensure personnel safety.,Closed,25948,2025-11-28 10:36:39,2025-11-28 10:36:40,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Electrical,,"The distribution board (DB) was found fallen on the ground, creating a risk of damage, electric shock, or accidental energization.",Unsafe Condition,High,DB was lifted and secured in a stable position.  instructed maintance team to ensure all DBs are properly fixed and inspected regularly.,Closed,25948,2025-11-28 10:37:48,2025-11-28 10:37:49,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Electrical,,An electrical cable reel was found being used without proper industrial sockets,Unsafe Condition,High,Appropriate industrial sockets provided for safe use of cable reel,Closed,25948,2025-11-28 10:38:40,2025-11-28 10:38:41,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Others,Acess/Egress,"
Improperly arranged cables were found lying on pathway, creating tripping hazards 
",Unsafe Condition,Medium, Cables removed from pathway ,Closed,25948,2025-11-28 10:40:10,2025-11-28 10:40:12,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Housekeeping,,"Debris was found stored in black bags at the worksite, creating obstruction and limiting safe movement in the area.",Unsafe Condition,Low, Proper housekeeping carried out keep the area clean and safe,Closed,25948,2025-11-28 10:40:58,2025-11-28 10:41:00,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Fire Protection,,"
A generator was found operating without a fire extinguisher nearby, posing a fire safety risk.


",Unsafe Condition,Medium,A fire extinguisher was provided and placed next to the generator. ,Closed,25948,2025-11-28 10:42:02,2025-11-28 10:42:03,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Environmental,,"
Worker found working in an area with insufficient illumination
",Unsafe Condition,High,"Temporary lights provided, and supervisor instructed to ensure adequate illumination is maintained in all work areas.",Closed,25948,2025-11-28 10:42:57,2025-11-28 10:42:57,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Fall Protection,,"
Observed a open manhole 
",Unsafe Condition,Medium,Manhole covered properly,Closed,25948,2025-11-28 10:43:47,2025-11-28 10:43:48,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Others,Access/Egress,It was observed that an aluminum scaffolding inside the electrical room is completely blocking access and obstructing the proper operation of the panels.,Unsafe Condition,High,Scaffolding removed from electrical room for safe working,Closed,15001,2025-11-28 10:46:48,2025-11-28 10:46:49,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Environmental,,"
It was observed that stagnant water had accumulated inside the pump room, increasing the risk of mosquito breeding.
",Unsafe Condition,High,All stagnant water removed to avoid mosquito breeding and ensure safe working environment,Closed,25948,2025-11-28 10:47:41,2025-11-28 10:47:43,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Electrical,,"
Found a damaged cable reel using in site
",Unsafe Condition,High,The damaged cable reel was removed from the site and replaced with a standard cable reel,Closed,25948,2025-11-28 10:48:31,2025-11-28 10:48:32,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Tools and Machines,,An angle grinder found without handle,Unsafe Condition,High,Handle provided for safe operation of angle grinder,Closed,25948,2025-11-28 10:49:40,2025-11-28 10:49:42,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Housekeeping,,"
Ducting and electrical debris found inside the building indicating poor house keeping
",Unsafe Condition,Low,All debris removed from the building and maintained proper housekeeping,Closed,25948,2025-11-28 10:50:49,2025-11-28 10:50:50,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Housekeeping,,"
Debris and unwanted materials were found at the site, creating trip hazards and obstructing safe movement.
",Unsafe Condition,Low,Area was cleaned and materials removed.,Closed,25948,2025-11-28 11:10:56,2025-11-28 11:10:58,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Others,Access/Egress,"
A scaffold was placed in front of a door, blocking safe entry and exit for workers.
",Unsafe Condition,Low,Scaffold was relocated to clear the doorway. ,Closed,25948,2025-11-28 11:12:01,2025-11-28 11:12:02,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Fall Protection,,"A manhole was found without a cover, creating a serious risk of falls.",Unsafe Condition,Medium,Manhole was covered and the area secured. ,Closed,25948,2025-11-28 11:12:53,2025-11-28 11:12:55,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Environmental,,"
Food waste and ducting waste were found at the worksite, creating hygiene issues and attracting pests.
",Unsafe Condition,Medium,Waste was removed and disposed of properly,Closed,25948,2025-11-28 11:13:52,2025-11-28 11:13:55,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Fire Protection,,"
A fire extinguisher was found without an inspection tag, making its service status unknown and potentially unsafe for use in an emergency.
",Unsafe Condition,Medium,Extinguisher tagged and updated by responsible team,Closed,25948,2025-11-28 11:16:46,2025-11-28 11:16:47,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Housekeeping,,"
Empty cylinder and garbage bag placed at pathway, making obstruction for nearby workers to pass
",Unsafe Condition,Medium,Cylinder shifted to store and proper housekeeping done,Closed,25948,2025-11-28 11:17:43,2025-11-28 11:17:45,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Housekeeping,,Found construction waste scattered inside the asset,Unsafe Condition,Low,Informed the concern Forman and they did proper housekeeping inside the asset and inform them to maintain it,Closed,15001,2025-11-28 11:19:26,2025-11-28 11:19:28,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Fall Protection,,"
An open manhole was found without a protective cover and unwanted materials around the edge
",Unsafe Condition,Medium,Manhole covered properly and unwanted materials removed to maintain proper housekeeping,Closed,25948,2025-11-28 11:20:17,2025-11-28 11:20:19,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Electrical,,"
A generator was found without proper barricading, with materials scattered around its perimeter
",Unsafe Condition,Medium,"Installed appropriate barricading around the generator, cleared scattered materials, and maintain a clean, organized work zone",Closed,15001,2025-11-28 11:21:32,2025-11-28 11:21:33,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Electrical,,Loose cables create tripping hazards for personnel and may also risk damage to the cables,Unsafe Condition,Medium,Cables removed from floor to ensure clear walkways and maintain good housekeeping practices,Closed,25948,2025-11-28 11:22:24,2025-11-28 11:22:26,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Electrical,,A naked electrical cable was found connected directly to the distribution board (DB) without the use of industrial sockets,Unsafe Condition,High,"Installed proper industrial sockets, and ensured electrical connections comply with safety standards",Closed,25948,2025-11-28 11:23:18,2025-11-28 11:23:19,FF-HSE-0501,Dayal Veetil,Dayal Veetil
P05,Training / Qualifications,,A HSEO conducted training on ladder safety-importance of maintain 3-point contact with practical demonstration,Good Practice,Good Practice,,Good Practice,25948,2025-11-28 11:27:11,2025-11-28 11:27:13,FF-HSE-0501,Dayal Veetil,Dayal Veetil
NURSERY,Housekeeping,,Water cooler placed on unstable wooden stand on the top of stairs,Unsafe Condition,Medium,Water cooler and wooden stand remoed from staircase,Closed,25535,2025-11-28 20:43:56,2025-11-28 20:43:58,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Environmental,,Food waste and garbage left on ground,Unsafe Condition,Low,Removed from the ground,Closed,25535,2025-11-28 20:47:18,2025-11-28 20:47:22,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Excavation / Edge Protection,,Soil left too close to the edge of excavation,Unsafe Condition,Medium,Removed to a safe distance from excavation,Closed,25535,2025-11-28 20:49:53,2025-11-28 20:50:01,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Barricades and Signs,,Workers are working in open excavation without proper barricading or edge protection,Unsafe Act&Unsafe Condition,Medium,Properly barricaded and warning signage placed ,Closed,25535,2025-11-28 20:53:13,2025-11-28 20:53:29,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Barricades and Signs,,Worker performing welding activity without area barricading and warning signage ,Unsafe Act&Unsafe Condition,Medium,Hot work area properly barricaded and warning signage placed,Closed,25535,2025-11-28 20:57:18,2025-11-28 20:57:23,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Welfare,,Unhygienic and poorly maintained  condition of sink filled with bottles and cluster on floor,Unsafe Condition,Low,Proper housekeeping maintained,Closed,25535,2025-11-28 21:01:46,2025-11-28 21:01:54,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,PPE,,Worker was working without safety helmet,Unsafe Act,Medium,Safety helmet was proided and intsruct to wear proper PPE,Closed,25535,2025-11-28 21:27:06,2025-11-28 21:27:19,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Housekeeping,,"Paper, equipment, signage and material scattered on ground",Unsafe Condition,Low,Proper house keeping maintained.,Closed,25535,2025-11-28 21:33:26,2025-11-28 21:33:44,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Tools and Machines,,Welding activity was being carried out without hot work permit.,Unsafe Act,High,Permit was provided and activity was resumed,Closed,25535,2025-11-28 22:08:08,2025-11-28 22:08:10,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Environmental,,Poor housekeeping was observed and bottles and debris are scattered,Unsafe Condition,Medium,Proper housekeeping maintained,Closed,25535,2025-11-28 22:11:29,2025-11-28 22:11:31,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Barricades and Signs,,Excavation work is being carried out without any form of barrication,Unsafe Act&Unsafe Condition,High,Proper barricading and warning signage placed,Closed,25535,2025-11-28 22:55:12,2025-11-28 22:55:15,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Fire Protection,,Fire extinguisher inside excavator cabin was expired,Unsafe Condition,High,Expire fire extinguisher was replaced with valid and inspected one,Closed,25535,2025-11-28 23:06:35,2025-11-28 23:06:37,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Others,Material Storage,Paint filled bucket left near the fence ,Unsafe Condition,Medium,Removed and stored in a designated material strage area,Closed,25535,2025-11-28 23:11:08,2025-11-28 23:11:12,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Tools and Machines,,Jcb backfilling without a designated flagman ,Unsafe Act&Unsafe Condition,High,A designated flag man was assigned,Closed,25535,2025-11-28 23:21:01,2025-11-28 23:21:04,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Housekeeping,,plastic bag of garbage left unattended,Unsafe Condition,Medium,Reomevd from the area and maintained good house keeping,Closed,25535,2025-11-28 23:31:56,2025-11-28 23:31:57,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Barricades and Signs,,Excavation actvity was going without area barricading and warning signage and a desinated flagman,Unsafe Act&Unsafe Condition,High,"Area barricaded, warning signage placed and a designated flagman assigned",Closed,25535,2025-11-28 23:37:33,2025-11-28 23:37:37,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Welfare,,A water cooler was placed near the excavation and also on hard barrier,Unsafe Act&Unsafe Condition,High,A proper designated area for water has been aranged,Closed,25535,2025-11-28 23:44:15,2025-11-28 23:44:17,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,PPE,,Worker observed working without gloves,Unsafe Act,Medium,Safety gloves was provided to avoid hand injury,Closed,25535,2025-11-28 23:46:48,2025-11-28 23:46:52,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Barricades and Signs,,Lack of proper area barricading,Unsafe Condition,Medium,Area Properly barricaded,Closed,25535,2025-11-28 23:57:36,2025-11-28 23:57:39,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Environmental,,Watering the excavtion and lose soil. ,Good Practice,Good Practice,,Good Practice,25535,2025-11-29 00:01:26,2025-11-29 00:01:28,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,PPE,,Worker doing excavation activity without safety gloves,Unsafe Act,Medium,Safety gloves provided to all worker and instruct them about mandatory PPE,Closed,25535,2025-11-29 00:05:05,2025-11-29 00:05:08,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Barricades and Signs,,safe access area was missig safety signage for safe exit,Unsafe Condition,Low,Safety signage for safe access was placed,Closed,25535,2025-11-29 00:07:24,2025-11-29 00:07:28,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Excavation / Edge Protection,,Excavation lack proper safe acces ,Unsafe Condition,High,Proper safe access was provided,Closed,25535,2025-11-29 00:12:05,2025-11-29 00:12:09,FF-HSE-0501,Amjad Musa,Amjad Musa
NURSERY,Environmental,,Exposed dry mix concrete found in open area,Unsafe Condition,Low,Properly covered with plastic sheet,Closed,25535,2025-11-29 00:16:01,2025-11-29 00:16:05,FF-HSE-0501,Amjad Musa,Amjad Musa
